P0,xc,beta,alpha_m_P0,alpha_m_xc,alpha_m_beta,alpha_z_P0,alpha_z_xc,alpha_z_beta
4.521014641225337982e+01,4.969999999999999973e-01,7.554339830577372794e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.224367906525731087e+01,4.969999999999999973e-01,1.055178497061133314e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.702602127566933632e+01,4.969999999999999973e-01,8.573402686417102458e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.666476012766361237e+01,4.969999999999999973e-01,6.584167983382940292e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.644931775983422995e+01,4.969999999999999973e-01,4.619527498632669094e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.467760512605309486e+00,4.969999999999999973e-01,5.155991643294692395e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.850234583858400583e+01,4.969999999999999973e-01,6.492229009792207961e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.777660584170371294e+01,4.969999999999999973e-01,1.067274272553622794e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.976817939896136522e+01,4.969999999999999973e-01,7.801682299748062377e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.969425471685826778e+01,4.969999999999999973e-01,3.375829469040036113e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.045659030321985483e+01,4.969999999999999973e-01,7.069234434142708245e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.251310459710657597e+01,4.969999999999999973e-01,5.733905603364109815e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.852353434823453426e+01,4.969999999999999973e-01,4.372182890400289956e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
7.106405940838158131e+00,4.969999999999999973e-01,1.012060996629297804e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.093848831672221422e+01,4.969999999999999973e-01,8.798944650217890739e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
7.280794454738497734e+00,4.969999999999999973e-01,4.849483735859394073e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.580390975344926119e+01,4.969999999999999973e-01,6.800348564982414246e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.233510753605514765e+01,4.969999999999999973e-01,1.036050095260143245e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.693492589984089136e+01,4.969999999999999973e-01,8.320180539041757584e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.511918950546532869e+01,4.969999999999999973e-01,7.376648885756730500e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.796592615358531475e+01,4.969999999999999973e-01,5.424880241602658693e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.385234610922634602e+01,4.969999999999999973e-01,3.854590801894664409e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.274845720268785954e+00,4.969999999999999973e-01,9.810885746031999588e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.549507869873195887e+01,4.969999999999999973e-01,9.314924943447113748e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.624566381424665451e+01,4.969999999999999973e-01,9.867176469787954929e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.799346603453159332e+00,4.969999999999999973e-01,8.607443775609134207e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.769205149915069342e+01,4.969999999999999973e-01,4.168706515803933144e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.245092661213129759e+01,4.969999999999999973e-01,5.897105167433618789e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.054769183322787285e+01,4.969999999999999973e-01,7.246226963028311374e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
9.631997167132794857e+00,4.969999999999999973e-01,3.617782105132937076e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.768598928302526474e+01,4.969999999999999973e-01,1.086151587851345468e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.985913015156984329e+01,4.969999999999999973e-01,8.057428294047713990e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.936260233446955681e+01,4.969999999999999973e-01,6.276760219410061126e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.363574532698839903e+01,4.969999999999999973e-01,4.928546959534287453e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.030029986053705215e+00,4.969999999999999973e-01,6.682866859063505416e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.446153691690415144e+01,4.969999999999999973e-01,4.522440369054674392e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
8.845469444990158081e+00,4.969999999999999973e-01,1.045551629029214347e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.376937384903430939e+01,4.969999999999999973e-01,8.463437323644757981e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.379068994801491499e+01,4.969999999999999973e-01,5.491099235787987531e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.570026857033371925e+01,4.969999999999999973e-01,7.652232845500111402e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.689117926359176636e+01,4.969999999999999973e-01,9.461076124384998565e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.522354798018932343e+01,4.969999999999999973e-01,9.013553562387823348e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.777463088091462851e+01,4.969999999999999973e-01,3.762596778199076564e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.141768673434853554e+00,4.969999999999999973e-01,4.260603027790784481e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.412723248545080423e+01,4.969999999999999973e-01,1.021688218712806773e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.994287926796823740e+01,4.969999999999999973e-01,8.908912766724824905e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.109370352048426867e+01,4.969999999999999973e-01,6.970532804727554321e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.825325356982648373e+01,4.969999999999999973e-01,5.830996273458003643e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.267263635341078043e+01,4.969999999999999973e-01,1.076659815087914396e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.189759145025163889e+01,4.969999999999999973e-01,7.914067605137824479e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.708300091885030270e+01,4.969999999999999973e-01,5.255499108880758108e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.226448015589267015e+01,4.969999999999999973e-01,6.394333241134881440e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.148199776280671358e+01,4.969999999999999973e-01,1.062208556495606970e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
8.341715504415333271e+00,4.969999999999999973e-01,8.477736483886836538e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.615299007482826710e+01,4.969999999999999973e-01,4.587898803874850273e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.322273340914398432e+01,4.969999999999999973e-01,6.539661448821425083e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.433195712976157665e+01,4.969999999999999973e-01,3.695929847285151393e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.054176372755318880e+01,4.969999999999999973e-01,9.549093152955173025e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.878206558991223574e+01,4.969999999999999973e-01,9.157161804661154036e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.490795654151588678e+01,4.969999999999999973e-01,7.637530853226780714e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.446837532706558704e+01,4.969999999999999973e-01,5.686672416701912702e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.826162948273122311e+00,4.969999999999999973e-01,5.739753048121928991e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.663655316084623337e+01,4.969999999999999973e-01,7.087959718704222922e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.572634251043200493e+01,4.969999999999999973e-01,1.002452812194824183e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.163490014895796776e+01,4.969999999999999973e-01,8.868829602748155239e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.133503630291670561e+01,4.969999999999999973e-01,4.429190003126858954e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
8.821238242089748383e+00,4.969999999999999973e-01,6.434819237142800574e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.064095388259738684e+01,4.969999999999999973e-01,5.085703637450933456e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.039470028411597013e+01,4.969999999999999973e-01,3.357506795227527263e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.286414425820112228e+00,4.969999999999999973e-01,1.070435883179306913e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.257471218332648277e+01,4.969999999999999973e-01,7.796237859129905523e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.887738088145852089e+01,4.969999999999999973e-01,1.029826478064060069e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.341402890160679817e+01,4.969999999999999973e-01,8.202353940159081702e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.840337100625038147e+01,4.969999999999999973e-01,6.840831413865089417e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.456650917883962393e+01,4.969999999999999973e-01,4.679691411554813385e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.983218098059296608e+01,4.969999999999999973e-01,9.618534827977418544e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.295933781936764717e+01,4.969999999999999973e-01,9.274844926595687156e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.650291057210415602e+01,4.969999999999999973e-01,4.023174630105494920e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.623685326334089041e+01,4.969999999999999973e-01,5.333640163391828004e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.673261547088623047e+01,4.969999999999999973e-01,7.494072652608156027e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.183896177448332310e+00,4.969999999999999973e-01,7.231521823629736723e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.892968695797026157e+01,4.969999999999999973e-01,6.092681495472788811e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.029117361269891262e+01,4.969999999999999973e-01,4.102036437764763122e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.543891627807170153e+01,4.969999999999999973e-01,9.955196645483374240e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.908471867162734270e+01,4.969999999999999973e-01,8.751055165007709746e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.110034402646124363e+01,4.969999999999999973e-01,4.994008541479706409e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.201350989285856485e+01,4.969999999999999973e-01,6.133551662042736830e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.813039684016257524e+01,4.969999999999999973e-01,8.071730601415037398e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.124576622806489468e+01,4.969999999999999973e-01,3.423414273187518120e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
6.590528431348502636e+00,4.969999999999999973e-01,3.449688785895705045e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.603374445810914040e+01,4.969999999999999973e-01,8.095608283206820133e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.716656289994716644e+01,4.969999999999999973e-01,6.108087534084916115e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.172001913841813803e+01,4.969999999999999973e-01,4.966097818687558174e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.922522677853703499e+01,4.969999999999999973e-01,9.930684719607233646e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.534848967567086220e+01,4.969999999999999973e-01,8.775740281119942310e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.727518186252564192e+01,4.969999999999999973e-01,4.130726172402500396e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.315979952272027731e+01,4.969999999999999973e-01,6.065577813610434355e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.572618116438388824e+01,4.969999999999999973e-01,7.208473310992121519e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.106828370131552219e+00,4.969999999999999973e-01,7.519567071646451772e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.792323858477175236e+01,4.969999999999999973e-01,5.361521381884813309e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.268031140230596066e+01,4.969999999999999973e-01,3.996879267692565740e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.275415456015616655e+01,4.969999999999999973e-01,9.642163001745938544e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.985697589535266161e+01,4.969999999999999973e-01,9.250987307727335462e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
9.863549986854195595e+00,4.969999999999999973e-01,4.706768736243247986e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.916703391913324594e+01,4.969999999999999973e-01,6.863907070457934800e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.343893107492476702e+01,4.969999999999999973e-01,1.032269684821367228e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.867230839747935534e+01,4.969999999999999973e-01,8.177692034095525031e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.278036173153668642e+01,4.969999999999999973e-01,1.072879404649138380e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.261160914786159992e+00,4.969999999999999973e-01,7.771579100191592815e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.853864108212292194e+01,4.969999999999999973e-01,5.112784109264612020e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.399870248232036829e+01,4.969999999999999973e-01,6.457891746610402883e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.309864987246692181e+01,4.969999999999999973e-01,4.402891493588685812e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.160952882934361696e+01,4.969999999999999973e-01,1.004815944284200668e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.593187776673585176e+01,4.969999999999999973e-01,8.844975131005048397e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.545335488114506006e+01,4.969999999999999973e-01,7.113450990617274705e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.708439310081303120e+01,4.969999999999999973e-01,5.767637413740157371e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.371547221206128597e+00,4.969999999999999973e-01,5.659571881964802209e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.925255686789751053e+01,4.969999999999999973e-01,7.614479193463921547e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.887194326147437096e+01,4.969999999999999973e-01,9.524584374204277282e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.040157882496714592e+01,4.969999999999999973e-01,9.181850067898629675e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.848483441304415464e+01,4.969999999999999973e-01,3.724616434797644260e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.120690331608057022e+01,4.969999999999999973e-01,6.514194173738360405e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.141693702246993780e+01,4.969999999999999973e-01,4.559991228207945113e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
8.201648410409688950e+00,4.969999999999999973e-01,1.059838382713496685e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.157198972627520561e+01,4.969999999999999973e-01,8.501617312803864124e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
7.649648834019899368e+00,4.969999999999999973e-01,6.369874324649572372e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
